time,FLOW,SALT,TEMP,PHS_frp,PHS_frp_ads,OGM_dop,OGM_pop,OGM_don,NIT_amm,NIT_nit,OGM_docr,CAR_dic,CAR_pH,SIL_rsi,ZOO_daphnia
1979-01-15,11.624755283205761,0,-1.1484823291128363,0.9255362694784635,2.0148395075465784,0.7857910413837788,0.30350163934078417,42.74726204496938,81.45512007227514,427.4730178103579,583.3333,5000,7.7,37.143757344204936,0
1979-01-16,11.225692982263947,0,-1.1346796578480587,0.9262292416694862,2.0204976648973805,0.7880198047830888,0.30623434592380827,43.19209451645548,79.53064927383485,431.92142803752955,583.3333,5000,7.7,37.48157159323511,0
1979-01-17,10.800908399346763,0,-1.11810244770962,0.9268362575020676,2.025077077167484,0.7898116060328518,0.3084140650988177,43.634572375485504,77.66752338916112,436.3459207251483,583.3333,5000,7.7,37.75663959662471,0
1979-01-18,10.139765764299465,0,-1.1093223729437567,0.9207986056460883,2.0002986209588514,0.7800996290177802,0.2993906625964152,44.140980354617284,75.3834774735162,441.41008896062505,583.3332999999999,5000,7.699999999999999,36.81655168785636,0
1979-01-19,10.107709378135848,0,-1.077810994912922,0.9269017042756537,2.02737933843741,0.7906545508657647,0.30981046466717044,44.52790285453214,74.03218318421827,445.2786285453214,583.3332999999999,5000,7.700000000000001,37.95281181238756,0
1979-01-20,9.826399609029783,0,-1.0549476580522148,0.9299864764052246,2.0386543818107588,0.7950210999721091,0.31353329781975825,44.842044625153584,72.87090095957046,448.41994625153586,583.3333,5000,7.700000000000001,38.30173836413565,0
1979-01-21,9.445384326464143,0,-1.0280873547006983,0.9316662328753192,2.044665806818139,0.7973628871929889,0.3155227149336636,45.20743912423686,71.50210808033556,452.0745737775984,583.3333,5000,7.700000000000001,38.48393784572963,0
1979-01-22,8.979742757168195,0,-1.002435400155819,0.9300571732452585,2.0358368044964568,0.7939688763126749,0.3117977969891057,45.61312803643877,69.91250916562173,456.1311868433625,583.3333,5000,7.699999999999999,38.085995146520325,0
1979-01-23,8.70192823292264,0,-0.9724402436501964,0.9297695164688418,2.0321082756085023,0.7925329510853248,0.30979045238817277,45.99668272993079,68.48850522557157,459.9668272993079,583.3333,5000,7.699999999999999,37.82167917494433,0
1979-01-24,8.805231068027545,0,-0.9336938670836707,0.9418586833241603,2.0762498281269743,0.8097700775947515,0.3246013241653725,46.05454088997398,68.53601424321083,460.54578915669697,583.3332999999999,5000,7.699999999999999,39.19931540463419,0
1979-01-25,8.507807806355881,0,-0.897375942635516,0.945280104344605,2.0854147668230003,0.8133215976719873,0.3267888564589913,46.300772603495815,67.68437952776328,463.0077139307844,583.3332999999999,5000,7.699999999999999,39.334517574008,0
1979-01-26,8.1890908798984,0,-0.8582400973476652,0.9477877965021609,2.090866807801838,0.8154254580508563,0.32753743292323756,46.56213289160052,66.76415805279431,465.62150070543555,583.3332999999999,5000,7.700000000000001,39.327227791265365,0
1979-01-27,7.980641052363129,0,-0.8142491511483183,0.9530953907229563,2.1067074449846928,0.82161876743605,0.3319721062345501,46.76064420164623,66.13560019699929,467.60645896093524,583.3333000000001,5000,7.7,39.650705616725254,0
1979-01-28,7.7725765902574455,0,-0.7682734158111608,0.9588061093302878,2.123198145017629,0.8280315057993815,0.3363339685255512,46.92225986991287,65.6315254691336,469.2228986991287,583.3333000000001,5000.000000000001,7.7,39.95022316365484,0
1979-01-29,7.554305530450353,0,-0.7193911353358442,0.9643478539658792,2.1384547602341213,0.8340097931139795,0.34006964839717935,47.07990398570421,65.12979539336467,470.79866732179926,583.3332999999999,4999.999999999999,7.699999999999999,40.18661143681693,0
1979-01-30,7.337012847144776,0,-0.6678046383283563,0.9696526077008556,2.152145887426649,0.8393265342921749,0.3431433426367382,47.231268250306115,64.63484404431472,472.31317314194234,583.3332999999999,4999.999999999999,7.699999999999999,40.34847822049914,0
1979-01-31,7.161792761024908,0,-0.6129274597703365,0.9761191612795951,2.1699555767343397,0.8463113747982383,0.34759106874903684,47.3421754603006,64.29267230369295,473.4217303373577,583.3333,5000,7.699999999999999,40.61941353243193,0
1979-02-01,6.99175922187791,0,-0.5552903555684312,0.9827191410914636,2.1878377148885844,0.8532216101561656,0.3517719261515652,47.436257668587714,63.99647114328433,474.3625067308645,583.3333,5000,7.7,40.861771668232855,0
1979-02-02,6.832588729650644,0,-0.4949399463580343,0.989291593721834,2.2047885257185857,0.8598680122981197,0.35559815577089704,47.51923962717741,63.722377274004025,475.1926552532038,583.3333,5000.000000000001,7.699999999999999,41.04989442409673,0
1979-02-03,6.688041810745062,0,-0.43184768175977234,0.996313475975026,2.222796508018917,0.8669140122479733,0.3595375092430675,47.57580647480581,63.53004528093271,475.7580752515757,583.3333000000001,5000,7.7,41.24526132905213,0
1979-02-04,6.563132008932067,0,-0.3659093173221726,1.00384790917544,2.2422925880524898,0.8744581784593406,0.36386496274143143,47.607325428235775,63.41558484457864,476.0731812044531,583.3333,5000,7.700000000000001,41.45353793901377,0
1979-02-05,6.44881909506148,0,-0.29713487556404955,1.0117570369431947,2.262445252093533,0.8823758764611391,0.3682792591746777,47.61877902527576,63.358691865823864,476.18827371300023,583.3332999999999,5000,7.7,41.65580629979624,0
1979-02-06,6.345305554507882,0,-0.22546932879465345,1.0200992572185992,2.283541153686005,0.8905564199707922,0.37285726181505985,47.610210814102444,63.360292733122655,476.10220814102445,583.3332999999999,5000,7.7,41.85941000775746,0
1979-02-07,6.250463664336334,0,-0.15067840773130242,1.028705468023902,2.3056397866259415,0.899148707892505,0.37765672172338216,47.58601451425196,63.40627057669477,475.8606104757362,583.3333000000001,5000,7.700000000000001,42.07114165186685,0
1979-02-08,6.151446163568441,0,-0.07293930730512634,1.0373335619335287,2.327074269844404,0.9075891990888757,0.3821161858131617,47.554683827543215,63.46124809239487,475.54720883959146,583.3333,5000,7.7,42.24285397928838,0
1979-02-09,6.050026960763558,0,0.007107832579352913,1.045746599072439,2.3468088085856724,0.9152349004136604,0.385791646782773,47.51144635886551,63.53607807532621,475.1140695323746,583.3333000000001,5000.000000000001,7.7,42.33163956276526,0
1979-02-10,5.9106876523013065,0,0.09012166983668926,1.0520893307919734,2.3578837032362427,0.9195771595559297,0.3861822445699896,47.519809547977324,63.40256356307487,475.1977129639325,583.3333,5000,7.7,42.150043301518636,0
1979-02-11,5.804972851056337,0,0.17561116336809052,1.0584266872919659,2.368145810131667,0.9236259793696756,0.3861591179723313,47.51554625551752,63.30468043231288,475.1554852388403,583.3333,5000,7.700000000000001,41.90333856324296,0
1979-02-12,5.967666463768471,0,0.2686637222409754,1.076176204149775,2.424189885428104,0.9454279929543699,0.4025473713142706,47.27058760868456,64.15252539964727,472.7057697006773,583.3333,4999.999999999999,7.699999999999999,43.026284201683595,0
1979-02-13,5.902056115786602,0,0.3600562685834131,1.0863514176980007,2.44830456859725,0.9548477743038783,0.4070601312028802,47.14611437401966,64.46636720255674,471.4608825219616,583.3333,5000,7.7,43.14789517293808,0
1979-02-14,5.828025959527926,0,0.4561787317717772,1.0966531195699163,2.4734327179439166,0.9646179496816759,0.4120288025939168,47.04104535386534,64.7170515792324,470.41065353865343,583.3333,5000,7.7,43.31367490002324,0
1979-02-15,5.747212346306151,0,0.5553393366922986,1.1067721796038956,2.497231586589074,0.9739361267097184,0.41648342463872223,46.93743893538877,64.95056345156776,469.37392920952436,583.3333,4999.999999999999,7.7,43.4288916130883,0
1979-02-16,5.68336158888301,0,0.6573391200586253,1.1174762269825618,2.522793408146338,0.9839012370485921,0.42137555053916537,46.812466580563715,65.25265021699084,468.1248321443238,583.3333,5000,7.7,43.56965239154574,0
1979-02-17,5.618831403926186,0,0.7623336007558679,1.128200016475161,2.5476545365133085,0.9935912788890395,0.4259088711281817,46.68660821989304,65.55036444200184,466.86604821766736,583.3333,5000,7.700000000000001,43.67011660683799,0
1979-02-18,5.564474995939268,0,0.8702862950765808,1.1391014411337945,2.572996721660461,1.0034435723978015,0.43041057590171977,46.55184871086152,65.87497275703448,465.5184008193576,583.3333,5000,7.700000000000001,43.76293276966314,0
1979-02-19,5.534532339647514,0,0.9815338991301362,1.151156244893929,2.602369646557682,1.014968301668093,0.4362962623717075,46.39259426384213,66.28664313734616,463.92644263842124,583.3333,5000,7.7,43.95358137229806,0
1979-02-20,5.368327895272277,0,1.0967850007120443,1.1593166866551585,2.6166301563848235,1.0204313033758963,0.4368411116440293,46.342701879319144,66.29285363031265,463.42709142338487,583.3333,5000,7.7,43.74264904862201,0
1979-02-21,5.644483110649727,0,1.2062149002454037,1.1963468710957312,2.7385040984152402,1.0680296682565962,0.4740773283426689,45.4774284501923,69.33112783710307,454.77467613013624,583.3333,4999.999999999999,7.7,46.14370513043951,0
1979-02-22,5.9349828418814,0,1.325562912542391,1.2471768785804571,2.9152995555706562,1.136950358647794,0.5310978418090799,44.530672884283675,73.01966455867704,445.3070437267986,583.3333,5000,7.700000000000001,49.704022474452145,0
1979-02-23,6.252841220503094,0,1.3951835157540078,1.336365859266518,3.202711717224297,1.2490815155985335,0.617231160203312,42.26897805165902,82.96336122915935,422.68962047123705,583.3333,5000,7.699999999999999,53.9095984815675,0
1979-02-24,6.112719483579043,0,1.5063176784060488,1.3437879522959044,3.1960783101797623,1.2464669268948128,0.605815008730211,42.219011098333134,83.26829759147253,422.1898073586725,583.3332999999999,4999.999999999999,7.7,51.91366070775884,0
1979-02-25,6.126912598364658,0,1.6297790017861447,1.3673162193064319,3.2580697109412182,1.2706825081427184,0.6199750335288409,41.97286908486351,84.50294003374516,419.72849084863503,583.3333000000001,5000,7.7,51.83018028318737,0
1979-02-26,6.20896552190889,0,1.747536825999895,1.3831629562588337,3.288992160067481,1.2826723366022064,0.6230629729094392,41.599340934568865,86.02040816533439,415.9933976089016,583.3333,5000,7.7,51.42675578656426,0
1979-02-27,6.284506266230815,0,1.8626475531611124,1.3837227269838601,3.261874856242018,1.2721136946775207,0.6059400179812792,41.27508137497463,87.0063478221947,412.7512137497463,583.3332999999999,4999.999999999999,7.7,50.16822899903443,0
1979-02-28,6.316074619489037,0,1.9825121203129625,1.377377485442299,3.2094733173920185,1.25171204721678,0.5802946434919284,41.05923834125521,87.40930737369051,410.5921626492108,583.3332999999999,4999.999999999999,7.699999999999999,48.5501942652629,0
1979-03-01,6.378473395785656,0,2.109659837737844,1.3744377818864284,3.1710861544795974,1.2367143410205528,0.5598616043172788,40.877834628750094,87.75267092323244,408.7786919670594,583.3333000000001,5000.000000000001,7.7,47.21384885988213,0
1979-03-02,6.260283854617284,0,2.238068562106124,1.364787247948888,3.1026816502756085,1.2100834019987623,0.5277575901370976,40.83192661406982,87.58774219568822,408.3193737707255,583.3333,5000,7.7,44.97914280735121,0
1979-03-03,6.805872118323674,0,2.3995828901394964,1.4405616703267312,3.3878555256261604,1.3212838108561489,0.6260060168681308,39.81071703464276,92.21846950123255,398.1076472291886,583.3333,4999.999999999999,7.699999999999999,51.14703255390534,0
1979-03-04,7.290597374449316,0,2.511643261468581,1.5661561449681731,3.8199374455853383,1.489785702118492,0.7638688211793467,37.65299324372589,104.78522003426134,376.5295324372589,583.3333,5000.000000000001,7.700000000000001,57.88004891775158,0
1979-03-05,7.538387479408759,0,2.610625058668602,1.5737881018703677,3.778011893382454,1.4734185044392227,0.7306115011188469,37.14928834209185,108.79621774796722,371.493370022925,583.3333000000001,5000.000000000001,7.700000000000001,54.03484968661494,0
1979-03-06,7.660495734944376,0,2.7445799628521876,1.5969013543260442,3.820074217756365,1.4898582831922145,0.7332878310586916,36.79601459307556,111.44890375576351,367.96035860567355,583.3333,5000,7.700000000000001,52.899621168037605,0
1979-03-07,7.906549362596529,0,2.880658163987338,1.617099210251672,3.8569577712474516,1.5042160054802143,0.7356068532709558,36.32901088430304,114.47427498451975,363.2897211795981,583.3333,5000.000000000001,7.700000000000001,52.368411276149054,0
1979-03-08,7.084873920166828,0,3.036760393031515,1.6578321234023812,3.9923438436277214,1.556964081972467,0.777423064311465,35.70479019168311,117.91040569288357,357.04795728302724,583.3333,5000,7.7,54.731232001024935,0
1979-03-09,8.414474575778321,0,3.15160334407514,1.6268049739686488,3.8142569413900587,1.4875219661310588,0.6998324169985853,35.4515730118141,119.9235888328533,354.5153843316364,583.3333,5000,7.700000000000001,50.02303756360204,0
1979-03-10,8.507858208030779,0,3.293414015842305,1.616102989047282,3.73175931142074,1.4553732896913893,0.660198856412134,35.25415404260619,121.18212773815263,352.54163107314304,583.3333000000001,5000.000000000001,7.700000000000001,47.684082644113445,0
1979-03-11,8.616509950571219,0,3.445768024143505,1.6146098560019861,3.6876489047345697,1.4381855783035309,0.6348703189973351,35.085167106223984,122.30052311872483,350.8512292682421,583.3333,5000,7.7,46.054774779701674,0
1979-03-12,8.323901254328506,0,3.6101194281878963,1.6201732667088529,3.6783706370813056,1.434569213905199,0.6234732796895165,34.945405050803934,122.99023705299061,349.4540191498806,583.3333,4999.999999999999,7.7,45.30807729240008,0
1979-03-13,9.32859523605325,0,3.781785931618877,1.6882577064809767,3.9197538033534083,1.5287446413675634,0.702656986446001,34.10804389262173,128.27787403686725,341.080607436531,583.3333,5000,7.7,49.479602491246155,0
1979-03-14,9.057171006901841,0,3.9366663774720663,1.6995665603922923,3.9149361905501663,1.526851676728504,0.6884412821727948,33.822401447236096,130.95434378932922,338.2240144723609,583.3333,5000,7.699999999999999,48.04673410297521,0
1979-03-15,9.08184746755236,0,4.108811862551126,1.7095608549000245,3.913496455886881,1.5262289348380316,0.6776364239009519,33.77134560505561,131.6305528956375,337.7135736111181,583.3333,5000,7.7,46.78504114524239,0
1979-03-16,9.120635920525686,0,4.287200030857983,1.7271239243577645,3.948074694976088,1.539758165912689,0.6811236132379915,33.63225645473085,132.57202588791745,336.32294729944164,583.3333,5000,7.700000000000001,46.53957552493669,0
1979-03-17,10.167550668655693,0,4.469734239039799,1.8270637388952258,4.313921772607213,1.682468484244964,0.8042656725922672,32.59491735822632,139.58126624227972,325.948698357638,583.3333,5000,7.699999999999999,52.44866933678946,0
1979-03-18,13.988719399735945,0,4.650082460350655,2.2126319865313135,5.710521122735971,2.227120080797246,1.2704977897449863,30.053087155589303,166.2410676137068,300.5309845832524,583.3333,5000,7.699999999999999,68.49059083393205,0
1979-03-19,15.487318482741934,0,4.831815210727278,2.7540837274356047,7.54114278068419,2.941037290094828,1.8455733129142744,28.75726423888481,197.09888727409026,287.57283027628824,583.3333,4999.999999999999,7.700000000000001,77.0041797492474,0
1979-03-20,17.58383367936185,0,5.005639266950476,2.994376762214817,8.307204433568703,3.2397850163839976,2.07250476876274,28.395386321225015,209.55023432807903,283.9540216632482,583.3332999999999,5000,7.7,77.44638659072493,0
1979-03-21,14.175375064822713,0,5.39655139422014,2.578520070379361,6.986432411627094,2.7246709374988782,1.682721726370853,32.11363518206335,147.99947205019328,321.1361777599197,583.3332999999999,4999.999999999999,7.699999999999999,71.75844020362085,0
1979-03-22,16.39509878398738,0,5.382631940720634,2.238762825029317,5.603651860952165,2.1854290936535454,1.179219374247481,30.52757588552105,164.05786645913162,305.275994703738,583.3333,5000,7.700000000000001,58.179452950658295,0
1979-03-23,20.57596781995431,0,5.404454976834227,2.2612278601793996,5.52513824570963,2.1547981560721836,1.1089162079830472,28.184278625105108,198.65185812998868,281.84294225718673,583.3333,5000,7.699999999999999,54.982408267672916,0
1979-03-24,22.7465387796622,0,5.523474220889764,2.2620094511432636,5.424052942754716,2.1153308331155394,1.046457966223998,27.35917668884007,214.8121976250117,273.59217878780623,583.3333,5000,7.7,51.68206668518349,0
1979-03-25,24.287417033477773,0,5.676309536381396,2.2556153501156175,5.326818324489487,2.0774063479081675,0.9935613023386861,26.88226506220524,224.41937019262286,268.82280898385943,583.3333,5000,7.7,49.342990724261114,0
1979-03-26,24.952699479952607,0,5.84460729980912,2.2008018403934124,5.0636822716991174,1.9748281421209168,0.8878547976530035,26.753010771132796,227.66735057068104,267.53012395991664,583.3333,4999.999999999999,7.7,45.755142075163974,0
1979-03-27,25.04826793135062,0,6.038226183371132,2.1579088126013093,4.858892412818488,1.8949399784724215,0.8058748422771134,26.8713633558564,226.18953456498284,268.71323355856396,583.3332999999999,5000,7.7,42.81670583644637,0
1979-03-28,25.964496409078485,0,6.245921482592754,2.2065365017242495,5.0206333106344365,1.958055359158411,0.8559502490197073,26.546211921069283,229.15074134965596,265.4619496109368,583.3333,5000,7.700000000000001,44.9320957788426,0
1979-03-29,26.468580474946673,0,6.46669467114512,2.2669592514971644,5.22750668857855,2.03871346267363,0.9217180254579539,26.38326150902469,229.56725333098845,263.83293481789707,583.3332999999999,5000,7.7,47.00306547615187,0
1979-03-30,26.992458425338395,0,6.682888608551645,2.334354152745568,5.4438250535762815,2.1231207828604277,0.9862139411885451,26.231463885067406,231.37869625098725,262.31449994302216,583.3332999999999,5000,7.699999999999999,48.27125338095818,0
1979-03-31,26.84281250667846,0,6.90313484741314,2.333295982837449,5.406651136576415,2.1086106375946603,0.9646194367335382,26.41788960089264,227.95893451420076,264.1785406801445,583.3333,5000.000000000001,7.700000000000001,47.02676249328243,0
1979-04-01,26.85527047368211,0,7.122729814671668,2.307902891994707,5.282527272980214,2.060190030131259,0.9143319969206898,26.630679343048214,223.9697573919412,266.30671705062065,583.3333,5000,7.700000000000001,45.36120582210196,0
1979-04-02,27.345193801048445,0,7.341839553012653,2.3096182185885334,5.260940342128681,2.0517327494203608,0.89949844604033935,26.674609854037325,222.2565457901151,266.74622127239314,583.3333,5000,7.7,44.89642372762389,0
1979-04-03,26.75740397955525,0,7.577723684964234,2.2883183941944205,5.158431971590877,2.011807564474542,0.858326977498082,27.061811699203933,215.65564658034927,270.61800381946864,583.3333,5000,7.7,43.34046795137685,0
1979-04-04,26.028556734262665,0,7.823976700959011,2.2710468465162172,5.079995257891982,1.9812126915463892,0.8277596069501182,27.53144954064965,207.5641278579293,275.3142246806808,583.3333,5000,7.699999999999999,42.19209387954011,0
1979-04-05,25.209402197607883,0,8.07958312778763,2.2565538096743927,5.02170014821826,1.958412137842091,0.8065801988532948,28.07247911216276,198.24132548887147,280.7246235227367,583.3333,5000,7.700000000000001,41.478290211543936,0
1979-04-06,24.145656840475038,0,8.349628365567417,2.2341240424025313,4.945040939264919,1.9285419495946774,0.7822257831997551,28.824545254585747,186.36549138822005,288.2458427130439,583.3333,5000,7.7,40.71875866896766,0
1979-04-07,22.95263228982116,0,8.630086399395605,2.209287994244965,4.867178142720739,1.898181631958566,0.7596680859394962,29.724076225180337,173.4256875678549,297.2410622518034,583.3333,5000,7.7,40.052889667403896,0
1979-04-08,21.754012079719626,0,8.921282729391155,2.1831670332173228,4.7947714808303665,1.869925479205426,0.7415410338438219,30.773330101664286,159.6873829181346,307.73282630635197,583.3333,5000.000000000001,7.7,39.61747390676578,0
1979-04-09,20.534805483771333,0,9.223892719474128,2.1541301227756384,4.721395618422137,1.8413518362261376,0.7258772854579753,32.00833378565085,145.30939713352663,320.08324998116257,583.3333000000001,5000,7.699999999999999,39.34523566043458,0
1979-04-10,25.28123373661339,0,9.035989682586512,2.4100210242750775,5.231011059140329,2.0400518889889896,0.7809103354481153,25.993333495049182,241.72733643411402,259.93372877039667,583.3333,5000,7.700000000000001,37.85137468759551,9.690995242828311
1979-04-11,24.31355203637515,0,9.29019414985329,2.4161262043562646,5.250219497781749,2.047577066699983,0.786486490397591,26.28284302062859,233.9404416630084,262.8286169901402,583.3333,5000,7.699999999999999,38.1873372021975,9.66959635654793
1979-04-12,23.473433693729188,0,9.540870265791717,2.427129029122701,5.285249739616471,2.0611963173126386,0.7967954292231665,26.501319374065837,227.60863602166668,265.0132082226374,583.3333,5000.000000000001,7.699999999999999,38.684176750510716,9.637950525445177
1979-04-13,22.223943934000324,0,9.800455220850651,2.428461317975703,5.281649384384179,2.0598725026151063,0.7933808916110671,26.91052088844124,219.38749452804552,269.10541235163066,583.3332999999999,5000,7.699999999999999,38.443532621599026,9.653278176968216
1979-04-14,21.11705886267812,0,10.060333013699688,2.4306713551515067,5.2847546172507265,2.0609933342940447,0.7930589208173239,27.300243899351607,211.50117549414463,273.0020562196204,583.3333,5000,7.699999999999999,38.40899676953354,9.655477912768564
1979-04-15,20.095842348339225,0,10.320518602743707,2.4331546440440497,5.290739194969997,2.063375194678202,0.7941779033280173,27.681358577395724,203.9076372115188,276.81339276349496,583.3333,5000,7.7,38.486787108026355,9.65052311413845
1979-04-16,19.10815006232354,0,10.581483650649506,2.4345795160990575,5.293036856195023,2.06423333133342,0.7941958428829186,28.076840909033706,196.50335486129626,280.76803725621664,583.3333,5000,7.699999999999999,38.52755387692925,9.647926504654189
1979-04-17,18.133347710874748,0,10.843203007036964,2.434721474546561,5.289424502480191,2.062834084876147,0.7918376699214539,28.49427327676453,189.34108672690058,284.9423362424382,583.3333,5000,7.700000000000001,38.45542484067677,9.65252071078492
1979-04-18,17.216870677233498,0,11.104857798626195,2.434848113086689,5.2856694705133425,2.061459249088829,0.7893312653229163,28.911773841359455,182.54846707151185,289.11823155959127,583.3333000000001,5000,7.700000000000001,38.380392600763656,9.657299834346265
1979-04-19,16.349420218511106,0,11.365874262935735,2.435862179732428,5.284068765205984,2.0607656429523242,0.7873206700546804,29.320813545598345,176.2387858906754,293.20785234970555,583.3333,5000,7.700000000000001,38.30462874814167,9.662125557443206
1979-04-20,15.640950601550427,0,11.624173011986795,2.4394069096043083,5.294859280049935,2.0650045360180633,0.790416170399334,29.665475911744696,170.54783878521008,296.65474856277086,583.3333000000001,5000,7.700000000000001,38.523613813380294,9.648177464115905
1979-04-21,14.971291276895062,0,11.882914267089525,2.4426572739848442,5.302768004976725,2.0680215663815966,0.7919676441821383,30.028761973510143,165.07925263220756,300.28781256162534,583.3333,5000,7.699999999999999,38.631178698240895,9.641326197564274
1979-04-22,14.270689216358836,0,12.141882927835878,2.445382453020715,5.309525705097179,2.0706981097816795,0.7934195395641579,30.39974965797808,159.74139449613685,303.997381949649,583.3333,5000,7.7,38.74232672607913,9.63424670534528
1979-04-23,13.50548624362405,0,12.402582182712852,2.4466857598519676,5.3090842522900115,2.070545363827097,0.7918242466685336,30.8168438966144,154.42701209087645,308.1683534071152,583.3333,5000.000000000001,7.7,38.668081198669995,9.638975719829936
1979-04-24,12.905226678307628,0,12.656285395536342,2.4529733389960704,5.325310383703229,2.076894415920111,0.7954092117021819,31.11062717756445,150.37361071998524,311.1060977667105,583.3333,5000,7.7,38.829424804531584,9.628699057036204
1979-04-25,12.848005469502628,0,12.87118442857845,2.487036956448673,5.470500306380633,2.1335192619532197,0.8498926358650891,30.585485775855485,150.5129788065155,305.85485775855483,583.3333,5000,7.7,41.97553538140778,9.428309848317975
1979-04-26,13.525733744374016,0,13.042658503199645,2.5708836298071396,5.743057897191267,2.2398283619654378,0.9323697842213866,29.37519953864016,159.86826710996587,293.7518182227608,583.3333,5000,7.7,44.951027976770376,9.238788026957302
1979-04-27,13.151837245550661,0,13.265956934634179,2.62657154788424,5.945640564371712,2.318760775555161,1.0002091319284399,29.0366956426854,160.26003938000235,290.36671048631075,583.3333,5000,7.7,47.14555782514916,9.099009055722982
1979-04-28,13.053906035347698,0,13.486580522488536,2.6812383138307356,6.131715176213777,2.3913728008801907,1.0589835392633618,28.714477849584384,161.4361138894942,287.14487849584384,583.3333,5000.000000000001,7.7,48.76832633315174,8.995648004257852
1979-04-29,13.376157097954115,0,13.67945953284598,2.7576136923254952,6.387145781247044,2.4910210449971535,1.1384606730740299,27.935637250094935,167.11178014708307,279.3560840679379,583.3333,4999.999999999999,7.699999999999998,51.16017192890358,8.84330115102525
1979-04-30,13.535187139553662,0,13.901547251905003,2.7761444500494195,6.394847094549078,2.494004959135083,1.1245677402207361,27.884156578542306,169.5913188774875,278.8414549566611,583.3333000000001,5000,7.7,50.00115631918868,8.91712380132556
1979-05-01,13.645851726832012,0,14.129694195742328,2.7772148142772273,6.332766153455043,2.469778696700774,1.0856474709543826,27.98850872485586,171.21672289586073,279.8848872485586,583.3333,5000.000000000001,7.700000000000001,48.11686850580126,9.037142133388455
1979-05-02,14.188596946698727,0,14.313357717624227,2.8397782027125347,6.509717982454957,2.5387890611132398,1.131026166142838,27.224017883163963,179.45612005259875,272.2398203491351,583.3332999999999,5000,7.699999999999999,49.2956169634774,8.962062613791247
1979-05-03,14.606807009177764,0,14.51527810062771,2.884939172752344,6.618094772667449,2.5810772306931544,1.1519426776082602,26.817551179542793,185.16119367998124,268.1753535466937,583.3333,4999.999999999999,7.7,49.38737180724929,8.95621835622616
